"","ID","Area","x","y","Perim.","Major","Minor","angle","Circ.","Feret","Slice","feret_x","feret_y","feret_angle","MinFeret","AR","round","solidity","germination","convex","feret_diff","debris"
"2666",6144,345,465.52,1641.96,97.64,29.86,14.71,76.92,0.45,31.38,29,462,1656,67.52,19.83,2.03,0.49,0.71,"1",485.915492957746,11.55,"0"
"2667",6148,350,24.85,1692.42,98.08,35.34,12.61,173.4,0.46,38.47,29,9,1685,171.03,15.4,2.8,0.36,0.78,"1",448.717948717949,23.07,"0"
"2668",6149,548,1471.53,1723.62,159.68,54.75,12.74,77.07,0.27,62.59,29,1471,1753,77.07,19.78,4.3,0.23,0.53,"1",1033.96226415094,42.81,"0"
"2669",6151,508,546.7,1741.79,131.64,48.84,13.24,154.02,0.37,52.8,29,527,1733,155.38,18.34,3.69,0.27,0.71,"1",715.492957746479,34.46,"0"
"2670",6157,237,1380.31,1837.48,79.4,31.78,9.5,54.62,0.47,33.29,29,1374,1850,57.26,13.31,3.35,0.3,0.76,"1",311.842105263158,19.98,"0"
"2671",6158,438,88.14,1865.6,123.3,44.71,12.47,56.57,0.36,47.51,29,74,1882,49.27,18.27,3.58,0.28,0.64,"1",684.375,29.24,"0"
"2672",6159,369,1385.51,1869.35,120.61,50.66,9.27,42.24,0.32,51.86,29,1368,1883,39.52,14.52,5.46,0.18,0.69,"1",534.782608695652,37.34,"0"
"2673",6165,245,1601.14,1994.98,73.01,29.23,10.67,45.52,0.58,31.11,29,1591,2005,45,13.44,2.74,0.37,0.81,"1",302.469135802469,17.67,"0"
"2674",6166,319,1770.07,42.28,102.33,44.76,9.07,70.04,0.38,44.27,30,1763,61,71.57,12.9,4.93,0.2,0.75,"1",425.333333333333,31.37,"0"
"2675",6170,476,554.78,112.42,120.61,45.45,13.33,54.71,0.41,47.01,30,548,132,60.71,19.6,3.41,0.29,0.71,"1",670.422535211268,27.41,"0"
"2676",6176,361,1717.13,194.72,117.78,42.14,10.91,27.95,0.33,44.78,30,1698,201,29.43,17.66,3.86,0.26,0.6,"1",601.666666666667,27.12,"0"
"2677",6183,452,1435.73,451.4,153.34,52.9,10.88,33.75,0.24,55.17,30,1415,469,46.47,18.28,4.86,0.21,0.52,"1",869.230769230769,36.89,"0"
"2678",6184,450,156.8,461.33,114.57,35.07,16.34,37.29,0.43,40.8,30,139,468,36.03,23.32,2.15,0.47,0.69,"1",652.173913043478,17.48,"0"
"2679",6189,397,1879.42,541.53,123.2,46.8,10.8,39.72,0.33,52.01,30,1858,559,37.97,15.55,4.33,0.23,0.67,"1",592.537313432836,36.46,"0"
"2680",6190,232,568.68,645.69,75.84,29.45,10.03,123.5,0.51,31.06,30,561,630,123.18,12.94,2.94,0.34,0.76,"1",305.263157894737,18.12,"0"
"2681",6198,387,1062.97,755.85,119.15,48.83,10.09,18.86,0.34,49.65,30,1042,764,18.8,14.23,4.84,0.21,0.68,"1",569.117647058824,35.42,"0"
"2682",6211,454,457.38,1047.59,128.95,47.62,12.14,112.51,0.34,51.43,30,446,1021,116.57,17.74,3.92,0.25,0.71,"1",639.43661971831,33.69,"0"
"2683",6218,384,1888.98,1119.97,136.17,50.69,9.65,138.18,0.26,52.35,30,1872,1102,136.55,15.72,5.25,0.19,0.65,"1",590.769230769231,36.63,"0"
"2684",6226,355,67.07,1258.35,91.84,34.15,13.24,92.56,0.53,36.88,30,65,1238,102.53,17,2.58,0.39,0.79,"1",449.367088607595,19.88,"0"
"2685",6230,421,720.39,1376.82,125.78,44,12.18,62.35,0.33,47.89,30,713,1397,61.29,17.1,3.61,0.28,0.64,"1",657.8125,30.79,"0"
"2686",6232,419,417.68,1401.42,116.91,36.28,14.71,52.09,0.39,40.46,30,404,1413,50.01,22.14,2.47,0.41,0.64,"1",654.6875,18.32,"0"
"2687",6233,320,1331.11,1430.5,93.15,38.79,10.5,29.23,0.46,37.59,30,1315,1438,28.61,13.42,3.69,0.27,0.77,"1",415.584415584416,24.17,"0"
"2688",6235,558,33.71,1472.7,146.61,52,13.66,51.46,0.33,58.26,30,15,1498,50.57,20.04,3.81,0.26,0.64,"1",871.875,38.22,"0"
"2689",6237,430,1688.62,1492.61,145.05,60.84,9,99.52,0.26,62.17,30,1684,1459,101.13,14.45,6.76,0.15,0.61,"1",704.918032786885,47.72,"0"
"2690",6253,384,613.47,1697.69,113.2,50.24,9.73,46.99,0.38,49.58,30,599,1715,48.27,12.73,5.16,0.19,0.76,"1",505.263157894737,36.85,"0"
"2691",6255,351,831.53,1733.17,104.47,43.53,10.27,51.79,0.4,43.19,30,817,1746,42.18,13.88,4.24,0.24,0.71,"1",494.366197183099,29.31,"0"
"2692",6258,387,634.84,1828.92,108.81,43.96,11.21,67.49,0.41,45.69,30,625,1853,66.8,14.97,3.92,0.25,0.75,"1",516,30.72,"0"
"2693",6261,261,1328.48,1922.39,79.5,31.23,10.64,33.73,0.52,32.76,30,1315,1929,31.26,14.31,2.94,0.34,0.78,"1",334.615384615385,18.45,"0"
"2694",6266,397,757.75,207.57,117.64,35.24,14.34,73.73,0.36,39.05,31,751,226,76.68,20.32,2.46,0.41,0.61,"1",650.819672131148,18.73,"0"
"2695",6282,349,164.79,870.11,103.54,40.07,11.09,30.21,0.41,40.31,31,148,879,29.74,15.95,3.61,0.28,0.7,"1",498.571428571429,24.36,"0"
"2696",6302,387,1714.14,1915.65,107.88,47.1,10.46,147.51,0.42,45.61,31,1697,1902,142.13,14.42,4.5,0.22,0.73,"1",530.13698630137,31.19,"0"
"2697",6309,366,512.06,186.25,115.64,41.08,11.34,21.59,0.34,44.42,32,493,195,31.18,15.36,3.62,0.28,0.64,"1",571.875,29.06,"0"
"2698",6312,297,1860.51,633.58,93.05,37.87,9.98,119.09,0.43,39.12,32,1850,616,122.47,14.06,3.79,0.26,0.73,"1",406.849315068493,25.06,"0"
"2699",6315,176,1192.88,834.75,65.5,28.29,7.92,130.81,0.52,28.02,32,1185,824,124.82,9.9,3.57,0.28,0.77,"1",228.571428571429,18.12,"0"
"2700",6317,347,1903.6,869.33,138.75,49.73,8.88,152.29,0.23,56.3,32,1881,857,146.59,16.68,5.6,0.18,0.48,"1",722.916666666667,39.62,"0"
"2701",6345,209,1725.18,653.96,78.33,29.07,9.16,131.51,0.43,30,33,1716,640,126.87,13.44,3.17,0.31,0.68,"1",307.352941176471,16.56,"0"
"2702",6353,292,1118.01,946.77,93.5,41.69,8.92,156.15,0.42,40.72,33,1098,938,155.32,10.83,4.67,0.21,0.78,"1",374.358974358974,29.89,"0"
"2703",6362,282,1476.39,1476.01,87.15,32.19,11.15,115.31,0.47,35.36,33,1466,1464,118.74,15.13,2.89,0.35,0.75,"1",376,20.23,"0"
"2704",6363,430,60.13,1495.56,135.68,47.87,11.44,60.58,0.29,50.57,33,51,1517,65.46,16.5,4.19,0.24,0.63,"1",682.539682539683,34.07,"0"
"2705",6367,314,1317.36,1909.88,99.4,35.4,11.29,81.91,0.4,38.33,33,1313,1931,74.88,15.02,3.14,0.32,0.75,"1",418.666666666667,23.31,"0"
"2706",6389,421,607.54,422.15,136.61,55.67,9.63,29.08,0.28,56.6,35,586,438,32.01,15.93,5.78,0.17,0.61,"1",690.16393442623,40.67,"0"
"2707",6393,383,319.7,928.66,131.1,46.21,10.55,113.38,0.28,52.2,35,315,906,110.17,17.75,4.38,0.23,0.55,"1",696.363636363636,34.45,"0"
"2708",6394,477,204.69,929.13,157.92,48.23,12.59,36.2,0.24,61.03,35,184,949,34.99,18.31,3.83,0.26,0.54,"1",883.333333333333,42.72,"0"
"2709",6397,449,1600.5,1054.19,140.27,44.03,12.98,178.04,0.29,52.77,35,1571,1059,9.82,19.8,3.39,0.29,0.57,"1",787.719298245614,32.97,"0"
"2710",6404,473,46.43,1282.32,130.37,47.05,12.8,58.44,0.35,50.48,35,37,1302,56.31,19.33,3.68,0.27,0.64,"1",739.0625,31.15,"0"
"2711",6406,367,1539.94,1324.07,130.12,49.71,9.4,163.49,0.27,50.99,35,1515,1314,154.44,16.09,5.29,0.19,0.58,"1",632.758620689655,34.9,"0"
"2712",6407,382,1497.95,1435.84,115.88,39.83,12.21,96.24,0.36,43.68,35,1494,1416,105.95,18,3.26,0.31,0.65,"1",587.692307692308,25.68,"0"
"2713",6408,433,210.86,1531.24,127.2,42.82,12.88,78.29,0.34,47.38,35,210,1505,97.28,18.68,3.33,0.3,0.62,"1",698.387096774194,28.7,"0"
"2714",6409,426,644.52,1566.72,142.27,45.34,11.96,122.77,0.26,56.08,35,627,1546,121.14,17.96,3.79,0.26,0.58,"1",734.48275862069,38.12,"0"
"2715",6411,294,1572.44,1743.1,89.25,34.1,10.98,88.33,0.46,36.35,35,1568,1727,97.91,14,3.11,0.32,0.78,"1",376.923076923077,22.35,"0"
"2716",6423,407,115.81,851.17,129.44,46.68,11.1,35.8,0.31,49.68,36,97,866,40.1,15.73,4.2,0.24,0.6,"1",678.333333333333,33.95,"0"
"2717",6424,322,385.32,877.64,107.05,43.6,9.4,42.05,0.35,43.6,36,367,891,36.61,13.57,4.64,0.22,0.67,"1",480.597014925373,30.03,"0"
"2718",6429,344,551.63,1122.74,95.5,34.72,12.62,106.95,0.47,37.16,36,547,1103,113.81,17.02,2.75,0.36,0.74,"1",464.864864864865,20.14,"0"
"2719",6436,338,1780.08,1870.24,105.74,37.33,11.53,65.54,0.38,39.92,36,1775,1888,67.93,16.96,3.24,0.31,0.63,"1",536.507936507937,22.96,"0"
"2720",6438,396,1674.66,115.35,109.74,38.75,13.01,63.14,0.41,41.63,37,1664,131,65.9,18.38,2.98,0.34,0.68,"1",582.35294117647,23.25,"0"
"2721",6441,370,1895.67,251.97,107.64,41.74,11.29,46.61,0.4,44.05,37,1879,268,50.53,16.15,3.7,0.27,0.67,"1",552.238805970149,27.9,"0"
"2722",6448,237,709.38,679.34,80.08,33.72,8.95,156.09,0.46,34.54,37,692,674,157.89,11.63,3.77,0.27,0.78,"1",303.846153846154,22.91,"0"
"2723",6453,316,849.08,804.54,99.64,31.75,12.67,157.2,0.4,38.08,37,831,799,150.07,18.78,2.51,0.4,0.66,"1",478.787878787879,19.3,"0"
"2724",6460,255,1991.6,1362.65,85.36,34.57,9.39,88.96,0.44,35.23,37,1989,1378,83.48,12,3.68,0.27,0.78,"1",326.923076923077,23.23,"0"
"2725",6474,307,938.71,1957.13,94.57,33.01,11.84,126.15,0.43,34.66,37,925,1945,133.83,15.46,2.79,0.36,0.69,"1",444.927536231884,19.2,"0"
"2726",6475,389,1298.83,155.41,123.98,36.98,13.4,55.97,0.32,43.57,38,1284,169,58.13,21.11,2.76,0.36,0.54,"1",720.37037037037,22.46,"0"
"2727",6480,328,1221.96,523.2,105.4,41.07,10.17,50.44,0.37,41.34,38,1211,541,57.85,13.12,4.04,0.25,0.69,"1",475.36231884058,28.22,"0"
"2728",6488,362,1313.36,869.6,112.61,39.74,11.6,107.87,0.36,44.38,38,1306,846,104.35,17.77,3.43,0.29,0.64,"1",565.625,26.61,"0"
"2729",6489,355,1070.32,876.63,90.67,36.36,12.43,112.23,0.54,37.59,38,1060,860,118.61,16.44,2.92,0.34,0.79,"1",449.367088607595,21.15,"0"
"2730",6497,346,1289.47,1295.25,97.25,37.95,11.61,60.42,0.46,40.25,38,1278,1314,63.43,15.92,3.27,0.31,0.75,"1",461.333333333333,24.33,"0"
"2731",6508,273,509.16,1871.08,82.91,29.53,11.77,83.73,0.5,29.83,38,506,1884,76.43,15.85,2.51,0.4,0.77,"1",354.545454545455,13.98,"0"
"2732",6544,272,1352.74,188.1,83.01,30.91,11.2,120.51,0.5,33.29,40,1346,175,122.74,15.15,2.76,0.36,0.75,"1",362.666666666667,18.14,"0"
"2733",6561,345,1292.92,1008.01,115.54,42.62,10.31,36.52,0.32,47.42,40,1276,1026,42.44,14.38,4.14,0.24,0.63,"1",547.619047619048,33.04,"0"
"2734",6588,405,621.88,210.92,118.57,48.36,10.66,67.8,0.36,48.47,41,611,235,68.2,15.15,4.54,0.22,0.7,"1",578.571428571429,33.32,"0"
"2735",6589,333,92.12,460.81,96.57,37.34,11.36,109.25,0.45,40.31,41,85,445,113.39,15.73,3.29,0.3,0.74,"1",450,24.58,"0"
"2736",6600,381,462.05,1124.43,123.2,41.22,11.77,125.02,0.32,46.04,41,444,1106,124.38,18.58,3.5,0.29,0.54,"1",705.555555555556,27.46,"0"
"2737",6603,433,915.34,1334.98,123.44,50.26,10.97,134.95,0.36,50.33,41,896,1320,139.03,14.69,4.58,0.22,0.67,"1",646.268656716418,35.64,"0"
"2738",6607,268,1299.95,1570.24,79.5,30.11,11.33,55.96,0.53,32.65,41,1294,1584,62.65,14,2.66,0.38,0.8,"1",335,18.65,"0"
"2739",6610,336,1569.81,75.22,108.12,43.49,9.84,42.95,0.36,46.75,42,1549,91,41.53,14.05,4.42,0.23,0.68,"1",494.117647058823,32.7,"0"
"2740",6613,269,1521.1,254.38,84.77,34.1,10.04,179.48,0.47,33.54,42,1503,256,10.3,12,3.4,0.29,0.83,"1",324.096385542169,21.54,"0"
"2741",6620,378,1473.83,851.09,138.27,48.87,9.85,26.02,0.25,51.88,42,1451,862,27.55,15.8,4.96,0.2,0.55,"1",687.272727272727,36.08,"0"
"2742",6622,380,1775.11,1032.5,131.78,46.39,10.43,67.33,0.27,51.55,42,1769,1055,71.92,16.47,4.45,0.22,0.57,"1",666.666666666667,35.08,"0"
"2743",6626,366,1728.34,1463.76,111.94,44.86,10.39,5.1,0.37,46.17,42,1708,1465,4.97,14,4.32,0.23,0.7,"1",522.857142857143,32.17,"0"
"2744",6627,374,1319.03,1694.57,132.47,40.44,11.77,34.29,0.27,49.68,42,1296,1706,40.1,19.63,3.44,0.29,0.49,"1",763.265306122449,30.05,"0"
"2745",6628,251,374.91,1878.5,82.91,35.23,9.07,41.39,0.46,34.66,42,364,1891,46.17,12.49,3.88,0.26,0.71,"1",353.521126760563,22.17,"0"
"2746",6634,335,1086.16,687.63,109.74,45.84,9.3,169.86,0.35,43.68,43,1064,682,164.05,12.92,4.93,0.2,0.72,"1",465.277777777778,30.76,"0"
"2747",6638,369,1159.34,1057.19,108.81,36.9,12.73,86.58,0.39,40.26,43,1154,1079,75.62,17.36,2.9,0.34,0.72,"1",512.5,22.9,"0"
"2748",6646,436,1463.5,1429.52,125.78,51.59,10.76,125.23,0.35,52.7,43,1450,1410,123.39,14.58,4.79,0.21,0.72,"1",605.555555555556,38.12,"0"
"2749",6657,364,1911.38,521.91,118.61,49.41,9.38,54.15,0.33,48.55,44,1897,543,57.62,12.87,5.27,0.19,0.68,"1",535.294117647059,35.68,"0"
"2750",6669,375,501.31,1122.41,113.15,48.44,9.86,3.07,0.37,46.1,44,479,1124,3.73,12.26,4.91,0.2,0.74,"1",506.756756756757,33.84,"0"
"2751",6677,353,809.39,1453.79,121.54,45.06,9.97,16.95,0.3,45.88,44,786,1461,20.41,15.38,4.52,0.22,0.66,"1",534.848484848485,30.5,"0"
"2752",6680,312,1034.47,1495.12,93.84,36.33,10.93,74.54,0.45,36.06,44,1030,1513,70.56,14.43,3.32,0.3,0.75,"1",416,21.63,"0"
"2753",6685,249,1134.42,1916.59,84.67,30.71,10.32,125.11,0.44,33.02,44,1125,1900,125.13,15.11,2.97,0.34,0.71,"1",350.704225352113,17.91,"0"
"2754",6686,356,847.35,188.91,117.2,47.59,9.53,138.9,0.33,49.58,45,826,172,138.27,14.36,5,0.2,0.65,"1",547.692307692308,35.22,"0"
"2755",6690,465,1594.45,417.44,150.17,61.29,9.66,39.13,0.26,63.7,45,1575,439,42.46,15.9,6.34,0.16,0.61,"1",762.295081967213,47.8,"0"
"2756",6691,428,945.74,473.72,135.2,43.37,12.57,149.86,0.29,47.42,45,930,456,132.44,20.42,3.45,0.29,0.52,"1",823.076923076923,27,"0"
"2757",6694,342,1824.3,484.22,114.61,38.37,11.35,15.53,0.33,45.71,45,1804,486,10.08,17.01,3.38,0.3,0.6,"1",570,28.7,"0"
"2758",6696,335,1313.16,536.95,88.43,27.29,15.63,146.02,0.54,29.83,45,1300,529,140.44,19.56,1.75,0.57,0.81,"1",413.58024691358,10.27,"0"
"2759",6701,434,1561.22,865.9,135.54,45.14,12.24,163.1,0.3,50.92,45,1537,854,160.5,18.81,3.69,0.27,0.59,"1",735.593220338983,32.11,"0"
"2760",6703,371,376.97,900.96,111.88,40.2,11.75,107.07,0.37,43.01,45,374,881,107.59,17.88,3.42,0.29,0.63,"1",588.888888888889,25.13,"0"
"2761",6704,356,928.43,912.97,114.12,48.35,9.38,71.45,0.34,48.1,45,918,936,69.3,12.65,5.16,0.19,0.68,"1",523.529411764706,35.45,"0"
"2762",6706,377,904.21,964.99,114.81,39.04,12.3,36.93,0.36,44.6,45,887,983,42.27,17.75,3.17,0.31,0.63,"1",598.412698412698,26.85,"0"
"2763",6710,423,64.03,1230.47,113.64,41.49,12.98,155.44,0.41,43.42,45,46,1218,151.07,17.34,3.2,0.31,0.7,"1",604.285714285714,26.08,"0"
"2764",6714,461,513.22,1459.29,152.71,57.12,10.28,82.22,0.25,60.17,45,502,1487,74.58,15.58,5.56,0.18,0.61,"1",755.737704918033,44.59,"0"
"2765",6715,404,1816.59,1514.53,119.05,44.98,11.44,27.27,0.36,47.01,45,1796,1522,29.29,16.99,3.93,0.25,0.62,"1",651.612903225806,30.02,"0"
"2766",6716,367,1307.43,1558.27,122.37,51.21,9.12,33.55,0.31,51.04,45,1286,1575,34.62,13.4,5.61,0.18,0.66,"1",556.060606060606,37.64,"0"
"2767",6724,379,1550.12,214.48,111.74,40.48,11.92,92.38,0.38,44.05,46,1548,189,92.6,16.86,3.4,0.29,0.68,"1",557.35294117647,27.19,"0"
"2768",6727,398,507.27,412.4,120.37,48.18,10.52,51.81,0.35,49.04,46,492,434,50.79,15.08,4.58,0.22,0.69,"1",576.811594202899,33.96,"0"
"2769",6731,374,939.54,1004.6,111.64,45.52,10.46,72.85,0.38,46.57,46,936,1026,75.07,14.73,4.35,0.23,0.71,"1",526.760563380282,31.84,"0"
"2770",6732,451,1737.44,1216.38,144.91,45.22,12.7,79.53,0.27,52.47,46,1730,1242,82.33,21.37,3.56,0.28,0.57,"1",791.228070175439,31.1,"0"
"2771",6733,433,836.24,1295.6,140.08,51.31,10.74,89.85,0.28,54.33,46,832,1269,96.34,15.64,4.78,0.21,0.6,"1",721.666666666667,38.69,"0"
"2772",6737,451,781.41,1367.5,151.34,62.43,9.2,25.63,0.25,64.01,46,750,1383,28.97,15.08,6.79,0.15,0.58,"1",777.586206896552,48.93,"0"
"2773",6741,319,1409.12,1591.64,100.33,44.93,9.04,62.72,0.4,43.05,46,1398,1609,59.26,12.07,4.97,0.2,0.74,"1",431.081081081081,30.98,"0"
"2774",6742,431,550.65,1614.31,130.95,48.97,11.21,116.91,0.32,53.14,46,540,1587,109.8,17.71,4.37,0.23,0.57,"1",756.140350877193,35.43,"0"
"2775",6743,348,1240.16,1648.1,104.81,40.29,11,50.4,0.4,43.19,46,1223,1663,47.82,15.97,3.66,0.27,0.68,"1",511.764705882353,27.22,"0"
"2776",6752,442,1423.74,48.06,119.64,41.8,13.46,46.41,0.39,42.52,47,1408,63,41.19,20.97,3.11,0.32,0.67,"1",659.701492537313,21.55,"0"
"2777",6755,451,1330.1,67.28,124.02,46.36,12.39,158.35,0.37,51.48,47,1311,54,150.95,17.08,3.74,0.27,0.72,"1",626.388888888889,34.4,"0"
"2778",6763,413,1397.29,126.15,117.05,46.23,11.38,85.36,0.38,47.27,47,1395,152,83.93,14,4.06,0.25,0.77,"1",536.363636363636,33.27,"0"
"2779",6764,467,1508.03,161.09,124.85,34.39,17.29,25.09,0.38,41.63,47,1492,170,24.1,25.11,1.99,0.5,0.71,"1",657.746478873239,16.52,"0"
"2780",6790,306,1853.31,425.63,102.12,43.63,8.93,39.85,0.37,43.28,47,1838,438,40.31,12.53,4.89,0.2,0.68,"1",450,30.75,"0"
"2781",6799,306,1581.1,594.54,86.67,31.56,12.34,96.9,0.51,34.21,47,1577,575,105.26,15.87,2.56,0.39,0.78,"1",392.307692307692,18.34,"0"
"2782",6875,246,1283.22,566.8,84.08,33.14,9.45,134.49,0.44,34.66,50,1272,556,133.83,13.74,3.51,0.29,0.7,"1",351.428571428571,20.92,"0"
"2783",6880,318,1388.16,841.21,96.33,37.22,10.88,54.14,0.43,40.22,50,1374,859,55.12,15.96,3.42,0.29,0.71,"1",447.887323943662,24.26,"0"
"2784",6881,311,171.03,913.68,78.91,31.76,12.47,145.37,0.63,32.8,50,158,903,142.43,14.35,2.55,0.39,0.85,"1",365.882352941176,18.45,"0"
"2785",6886,351,1133.99,1592.78,111.64,39.7,11.26,123.28,0.35,44.2,50,1121,1578,127.65,18.38,3.53,0.28,0.64,"1",548.4375,25.82,"0"
"2786",6891,494,1805.14,1980.98,147.92,42.29,14.87,147.51,0.28,53.23,50,1776,1972,154.4,24.08,2.84,0.35,0.51,"1",968.627450980392,29.15,"0"
"2787",6920,279,453.23,957.98,80.18,33.02,10.76,8.65,0.55,33.73,52,436,962,11.98,12.49,3.07,0.33,0.84,"1",332.142857142857,21.24,"0"
"2788",6922,439,399.74,1125.71,123.64,51.1,10.94,160.44,0.36,50.7,52,378,1115,157.99,14.79,4.67,0.21,0.73,"1",601.369863013699,35.91,"0"
"2789",6923,337,492.4,1155.43,110.81,42.41,10.12,17.79,0.34,45.19,52,470,1168,24.86,14.61,4.19,0.24,0.67,"1",502.985074626866,30.58,"0"
"2790",6928,333,788.12,1646.03,96.81,39.61,10.7,141.33,0.45,40.61,52,772,1631,142,14.2,3.7,0.27,0.74,"1",450,26.41,"0"
"2791",6939,297,36.27,247.43,91.74,34,11.12,25.67,0.44,34.21,53,20,252,15.26,15.41,3.06,0.33,0.72,"1",412.5,18.8,"0"
"2792",6944,337,1846.23,330.68,99.64,36.39,11.79,63.64,0.43,39.66,53,1835,349,56.31,16.66,3.09,0.32,0.73,"1",461.643835616438,23,"0"
"2793",6947,313,741.72,870.78,99.98,40.96,9.73,31.75,0.39,41.4,53,727,882,37.15,14.49,4.21,0.24,0.67,"1",467.164179104478,26.91,"0"
"2794",6952,379,1648.63,1142.31,127.15,45.18,10.68,103.19,0.29,49.04,53,1643,1118,110.28,16.91,4.23,0.24,0.57,"1",664.912280701754,32.13,"0"
"2795",6962,311,398.71,1908.49,104.71,42.62,9.29,126.23,0.36,43.86,53,384,1890,133.15,13.79,4.59,0.22,0.66,"1",471.212121212121,30.07,"0"
"2796",6965,414,71.73,76.61,120.95,45.39,11.61,127.19,0.36,47.63,54,55,60,129.04,16.34,3.91,0.26,0.66,"1",627.272727272727,31.29,"0"
"2797",6967,411,1363.04,171.45,126.23,48.35,10.82,77.97,0.32,49.98,54,1358,197,70.11,15.38,4.47,0.22,0.64,"1",642.1875,34.6,"0"
"2798",6996,579,1379.19,69.08,162.71,48.85,15.09,16.26,0.27,59.24,55,1357,83,21.8,25.08,3.24,0.31,0.54,"1",1072.22222222222,34.16,"0"
"2799",7001,259,1254.11,133.68,78.67,30.95,10.65,15.23,0.53,31.38,55,1240,139,22.48,13.43,2.91,0.34,0.8,"1",323.75,17.95,"0"
"2800",7005,457,1732.42,229.68,142.75,41.65,13.97,28.72,0.28,47.17,55,1711,242,21.12,22.44,2.98,0.34,0.6,"1",761.666666666667,24.73,"0"
"2801",7018,390,987.37,372.76,126.27,44.9,11.06,134.83,0.31,47.42,55,970,359,137.56,16.28,4.06,0.25,0.63,"1",619.047619047619,31.14,"0"
"2802",7026,576,1776.4,500.02,184.94,68.64,10.68,39.78,0.21,72.2,55,1747,521,36.55,18.57,6.42,0.16,0.51,"1",1129.41176470588,53.63,"0"
"2803",7027,422,909.24,526.28,113.2,44.05,12.2,21.44,0.41,44.29,55,892,536,28.3,16.69,3.61,0.28,0.76,"1",555.263157894737,27.6,"0"
"2804",7037,371,642.09,646.54,125.74,51.24,9.22,14.72,0.29,52.39,55,613,653,13.24,13.88,5.56,0.18,0.69,"1",537.68115942029,38.51,"0"
"2805",7040,392,1356.01,693.86,113.05,44.49,11.22,34.26,0.39,46.32,55,1335,709,32.66,15.19,3.97,0.25,0.75,"1",522.666666666667,31.13,"0"
"2806",7042,434,933.23,733.48,116.37,46.67,11.84,28.77,0.4,46.52,55,912,741,25.46,15.08,3.94,0.25,0.75,"1",578.666666666667,31.44,"0"
"2807",7043,476,1331.28,750.96,161.72,65.3,9.28,50.59,0.23,66.84,55,1312,774,51.07,17.34,7.04,0.14,0.56,"1",850,49.5,"0"
"2808",7048,229,1709.65,794.57,76.67,31.77,9.18,160.29,0.49,31.78,55,1694,787,155.85,11.38,3.46,0.29,0.84,"1",272.619047619048,20.4,"0"
"2809",7052,451,1045.21,907.83,144.61,56.41,10.18,68.04,0.27,57.38,55,1036,935,67.46,14.77,5.54,0.18,0.61,"1",739.344262295082,42.61,"0"
"2810",7056,350,1336.76,921.98,101.4,38.28,11.64,152.39,0.43,40.31,55,1322,911,150.26,16.94,3.29,0.3,0.7,"1",500,23.37,"0"
"2811",7059,288,1856.44,967.84,93.88,37.43,9.8,133.55,0.41,36.88,55,1846,954,130.6,13.67,3.82,0.26,0.69,"1",417.391304347826,23.21,"0"
"2812",7061,342,149.13,1015.86,99.64,37.3,11.67,19.46,0.43,36.4,55,133,1023,15.95,15.02,3.2,0.31,0.7,"1",488.571428571429,21.38,"0"
"2813",7069,242,1059.1,1130.52,77.98,33.64,9.16,30.69,0.5,33.62,55,1043,1139,30.38,11.63,3.67,0.27,0.8,"1",302.5,21.99,"0"
"2814",7078,305,1981.91,1240.31,93.64,36.52,10.63,54.22,0.44,38.83,55,1973,1254,55.49,14.14,3.43,0.29,0.78,"1",391.025641025641,24.69,"0"
"2815",7083,433,1693.49,1341.65,144.41,54.17,10.18,146.25,0.26,55.47,55,1670,1324,146.02,13.83,5.32,0.19,0.64,"1",676.5625,41.64,"0"
"2816",7091,558,1899.33,1454.06,166.27,62.18,11.43,4.37,0.25,63.2,55,1866,1448,175.46,18.74,5.44,0.18,0.58,"1",962.068965517241,44.46,"0"
"2817",7093,359,1105.88,1480.05,123.88,55.4,8.25,157.33,0.29,55.01,55,1081,1466,152.97,11.65,6.71,0.15,0.66,"1",543.939393939394,43.36,"0"
"2818",7094,490,444.21,1485.6,154.37,67.41,9.26,164.02,0.26,66.48,55,409,1475,164.29,14.35,7.28,0.14,0.65,"1",753.846153846154,52.13,"0"
"2819",7097,358,1000,1529.02,100.81,39.58,11.52,32.55,0.44,39.96,55,983,1537,31.7,14.71,3.44,0.29,0.77,"1",464.935064935065,25.25,"0"
"2820",7119,402,1379.57,1762.04,127.64,53.55,9.56,67.16,0.31,53.23,55,1369,1784,64.4,12.59,5.6,0.18,0.7,"1",574.285714285714,40.64,"0"
"2821",7121,209,882.87,1795.23,71.5,28.95,9.19,133.53,0.51,30.41,55,872,1783,136.33,12.02,3.15,0.32,0.78,"1",267.948717948718,18.39,"0"
"2822",7129,448,1638.54,1880.03,134.47,56.73,10.06,86.17,0.31,55.73,55,1635,1906,80.71,14.78,5.64,0.18,0.69,"1",649.275362318841,40.95,"0"
"2823",7134,502,445.86,1890.59,151.2,49.48,12.92,27.23,0.28,60.01,55,423,1906,23.57,20.12,3.83,0.26,0.54,"1",929.62962962963,39.89,"0"
"2824",7274,344,1696.53,58.97,102.95,45.03,9.73,35.5,0.41,44.41,57,1681,71,35.84,13.03,4.63,0.22,0.78,"1",441.025641025641,31.38,"0"
"2825",7275,478,393.15,55.53,124.23,49.18,12.38,16.56,0.39,49.5,57,371,57,8.13,15.65,3.97,0.25,0.75,"1",637.333333333333,33.85,"0"
"2826",7303,516,725.73,616.97,168.41,64.86,10.13,121.49,0.23,69.34,57,703,587,123.23,16.32,6.4,0.16,0.56,"1",921.428571428571,53.02,"0"
